permalink,name,entity_type,category_code,raised_amount_usd,funded_at,funding_round_type,status,country_code,state_code,region,city
/company/mnemosyne-pharmaceuticals,Mnemosyne Pharmaceuticals,Company,biotech,5400000,2/16/2012,series-a,unknown,USA,RI,Providence,providence
/company/mnemosyne-pharmaceuticals,Mnemosyne Pharmaceuticals,Company,biotech,6000000,6/21/2013,series-a,unknown,USA,RI,Providence,providence
/company/mnlakeplace-com,mnlakeplace.com,Company,ecommerce,1000000,10/4/2008,series-a,unknown,USA,MN,marine on st.croix,marine on st croix
/company/mo-dv,Mo-DV,Company,mobile,3579375,12/17/2009,venture,unknown,USA,CA,SF Bay,campbell
/company/mo-dv,Mo-DV,Company,mobile,3579375,1/5/2010,other,unknown,USA,CA,SF Bay,campbell
/company/moasis,Moasis,Company,advertising,171325,4/22/2013,angel,unknown,USA,FL,Palm Beach,west palm beach
/company/moasis,Moasis,Company,advertising,240000,12/6/2012,angel,unknown,USA,FL,Palm Beach,west palm beach
/company/moat,Moat,Company,search,3000000,1/1/2010,series-a,unknown,USA,NY,New York,new york
/company/moat,Moat,Company,search,1500000,8/23/2011,series-a,unknown,USA,NY,New York,new york
/company/moat,Moat,Company,search,12000000,4/23/2012,series-b,unknown,USA,NY,New York,new york
/company/mob-ly,Mob.ly,Company,mobile,1100000,3/1/2008,angel,acquired,USA,CA,SF Bay,san francisco
/company/mobeam,MoBeam,Company,mobile,4900000,10/3/2011,series-a,unknown,USA,CA,SF Bay,san francisco
/company/mobeam,MoBeam,Company,mobile,1500000,2/6/2012,series-a,unknown,USA,CA,SF Bay,san francisco
/company/mobeam,MoBeam,Company,mobile,1980616,5/15/2013,other,unknown,USA,CA,SF Bay,san francisco
/company/mobeam,MoBeam,Company,mobile,2215228,12/31/2012,other,unknown,USA,CA,SF Bay,san francisco
/company/mobee,Mobee,Company,mobile,1100000,11/19/2012,angel,unknown,USA,MA,Boston,boston
/company/mobestream-media-inc,Key Ring,Company,mobile,1750000,2/2/2011,series-a,acquired,USA,TX,Dallas,dallas
/company/mobi-tech,Mobi Tech,Company,mobile,150000,4/21/2010,angel,unknown,USA,UT,Salt Lake City,south jordan
/company/mobibucks,MOBIbucks,Company,software,5000000,7/5/2011,series-a,unknown,USA,KY,Louisville,louisville
/company/mobicious-2,Mobicious,Company,mobile,4000000,6/5/2007,series-a,acquired,USA,MA,Boston,needham
/company/mobideos,mobiDEOS,Company,mobile,500000,9/25/2006,venture,unknown,USA,CA,SF Bay,sunnyvale
/company/mobifusion,Mobifusion,Company,mobile,3100000,3/15/2007,series-a,unknown,USA,CA,SF Bay,fremont
/company/mobile-armor,Mobile Armor,Company,security,1500000,12/9/2009,other,unknown,USA,MO,Saint Louis,saint louis
/company/mobile-armor,Mobile Armor,Company,security,1000000,8/21/2009,venture,unknown,USA,MO,Saint Louis,saint louis
/company/mobile-armor,Mobile Armor,Company,security,500000,3/3/2010,venture,unknown,USA,MO,Saint Louis,saint louis
/company/mobile-armor,Mobile Armor,Company,security,6000000,6/14/2007,series-a,unknown,USA,MO,Saint Louis,saint louis
/company/mobile-complete,Mobile Complete,Company,software,10000000,12/6/2006,venture,unknown,USA,CA,SF Bay,san mateo
/company/mobile-content-networks,Mobile Content Networks,Company,mobile,6000000,10/24/2006,series-a,unknown,USA,CA,SF Bay,san mateo
/company/mobile-intelligence-solutions,Mobile Intelligence Solutions,Company,mobile,8000000,7/14/2011,venture,unknown,USA,NY,New York,new york
/company/mobile-labs,Mobile Labs,Company,software,2962730,4/29/2013,series-a,unknown,USA,GA,Atlanta,atlanta
/company/mobile-mum,mobile mum,Company,games_video,100000,1/1/2011,angel,unknown,USA,TX,Dallas,dallas
/company/mobile-posse,Mobile Posse,Company,advertising,10000000,12/14/2007,series-b,unknown,USA,VA,Washington DC,mclean
/company/mobile-posse,Mobile Posse,Company,advertising,10000000,12/13/2007,series-b,unknown,USA,VA,Washington DC,mclean
/company/mobile-posse,Mobile Posse,Company,advertising,5000000,6/25/2012,series-c+,unknown,USA,VA,Washington DC,mclean
/company/mobile-pulse,Mobile Pulse,Company,mobile,2500000,7/18/2012,series-a,unknown,USA,CO,Denver,denver
/company/mobile-pulse,Mobile Pulse,Company,mobile,50000,6/24/2013,angel,unknown,USA,CO,Denver,denver
/company/mobile-system-7,Mobile System 7,Company,mobile,751204,12/14/2012,venture,unknown,USA,VA,Washington DC,mclean
/company/mobile-xl,Mobile-XL,Company,mobile,280000,10/15/2007,angel,unknown,USA,CA,Los Angeles,santa monica
/company/mobileaccess-networks,MobileAccess Networks,Company,mobile,4537399,12/30/2009,other,acquired,USA,VA,Washington DC,vienna
/company/mobileaccess-networks,MobileAccess Networks,Company,mobile,8500000,4/12/2010,venture,acquired,USA,VA,Washington DC,vienna
/company/mobileaccess-networks,MobileAccess Networks,Company,mobile,11000000,6/13/2006,venture,acquired,USA,VA,Washington DC,vienna
/company/mobileaccess-networks,MobileAccess Networks,Company,mobile,6000000,5/18/2005,series-c+,acquired,USA,VA,Washington DC,vienna
/company/mobileaware,MobileAware,Company,mobile,6960000,5/17/2006,series-c+,unknown,USA,MA,Boston,boston
/company/mobiledataforce,MobileDataforce,Company,software,1000000,5/18/2006,venture,unknown,USA,ID,Meridian,meridian
/company/mobileday,MobileDay,Company,mobile,1475000,12/27/2011,angel,unknown,USA,CO,Denver,boulder
/company/mobileday,MobileDay,Company,mobile,9000,6/5/2013,angel,unknown,USA,CO,Denver,boulder
/company/mobiledevhq,MobileDevHQ,Company,software,650000,12/20/2012,angel,unknown,USA,WA,Seattle,seattle
/company/mobileiron,MobileIron,Company,mobile,8800000,3/1/2008,series-a,unknown,USA,CA,SF Bay,mountain view
/company/mobileiron,MobileIron,Company,mobile,11000000,8/1/2009,series-b,unknown,USA,CA,SF Bay,mountain view
/company/mobileiron,MobileIron,Company,mobile,16000000,7/12/2010,series-c+,unknown,USA,CA,SF Bay,mountain view
/company/mobileiron,MobileIron,Company,mobile,20000000,5/27/2011,series-c+,unknown,USA,CA,SF Bay,mountain view
/company/mobileiron,MobileIron,Company,mobile,500000,9/24/2007,angel,unknown,USA,CA,SF Bay,mountain view
/company/mobileiron,MobileIron,Company,mobile,500000,9/24/2007,angel,unknown,USA,CA,SF Bay,mountain view
/company/mobileiron,MobileIron,Company,mobile,40000000,5/29/2012,series-c+,unknown,USA,CA,SF Bay,mountain view
/company/mobilemd,MobileMD,Company,enterprise,4700000,1/31/2010,series-a,acquired,USA,PA,Philadelphia,warminster
/company/mobilereactor,MobileReactor,Company,other,550000,10/24/2011,venture,unknown,USA,PA,Philadelphia,philadelphia
/company/mobilereactor,MobileReactor,Company,other,625000,6/15/2012,other,unknown,USA,PA,Philadelphia,philadelphia
/company/mobilerealtyapps-com,Mobile Realty Apps,Company,mobile,860000,5/20/2013,venture,unknown,USA,MN,Minneapolis,minneapolis
/company/mobilespaces,MobileSpaces,Company,NULL,3000000,8/23/2012,series-a,unknown,USA,DC,Washington DC,washington
/company/mobilespan,MobileSpan,Company,NULL,2300000,1/17/2013,venture,unknown,USA,CA,SF Bay,santa clara
/company/mobilespan,MobileSpan,Company,NULL,2265448,1/22/2013,venture,unknown,USA,CA,SF Bay,santa clara
/company/mobilewalla,Mobilewalla,Company,mobile,4000000,1/12/2013,series-a,unknown,USA,GA,Atlanta,atlanta
/company/mobilisafe,Mobilisafe,Company,mobile,1200000,5/1/2011,venture,acquired,USA,WA,Seattle,seattle
/company/mobilitec,Mobilitec,Company,software,12100000,2/7/2005,series-c+,unknown,USA,CA,SF Bay,san mateo
/company/mobilitie,Mobilitie,Company,mobile,100000000,2/19/2013,private-equity,unknown,USA,CA,Los Angeles,newport beach
/company/mobilization-labs,Mobilization Labs,Company,software,75000,3/3/2005,angel,unknown,USA,GA,Atlanta,atlanta
/company/mobilization-labs,Mobilization Labs,Company,software,280000,10/25/2005,angel,unknown,USA,GA,Atlanta,atlanta
/company/mobilization-labs,Mobilization Labs,Company,software,590000,1/24/2006,angel,unknown,USA,GA,Atlanta,atlanta
/company/mobilization-labs,Mobilization Labs,Company,software,653510,9/1/2006,angel,unknown,USA,GA,Atlanta,atlanta
/company/mobilization-labs,Mobilization Labs,Company,software,1453010,3/31/2008,angel,unknown,USA,GA,Atlanta,atlanta
/company/mobilligy,Mobilligy,Company,mobile,400000,8/30/2012,angel,unknown,USA,WA,Seattle,bellevue
/company/mobilligy,Mobilligy,Company,mobile,350000,6/11/2013,angel,unknown,USA,WA,Seattle,bellevue
/company/mobilmeme,MobilMeme,Company,software,400000,12/19/2012,angel,unknown,USA,WA,Seattle,seattle
/company/mobilygen,Mobilygen,Company,semiconductor,10000000,4/19/2006,series-c+,unknown,USA,CA,SF Bay,santa clara
/company/mobimagic,MobiMagic,Company,software,15000,5/31/2011,angel,unknown,USA,CA,San Diego,san diego
/company/mobimagic,MobiMagic,Company,software,10000,10/1/2010,angel,unknown,USA,CA,San Diego,san diego
/company/mobimanage,mobiManage,Company,mobile,350000,10/1/2008,angel,unknown,USA,AZ,Phoenix,scottsdale
/company/mobiplex,Mobiplex,Company,mobile,3100000,10/30/2012,series-a,unknown,USA,CA,SF Bay,santa clara
/company/mobiplex,Mobiplex,Company,mobile,1300000,1/9/2013,venture,unknown,USA,CA,SF Bay,santa clara
/company/mobiquity,Mobiquity,Company,mobile,5000000,3/29/2011,series-a,unknown,USA,MA,Boston,wellesley
/company/mobiquity,Mobiquity,Company,mobile,3000000,2/28/2012,other,unknown,USA,MA,Boston,wellesley
/company/mobiquity,Mobiquity,Company,mobile,12000000,6/5/2013,series-b,unknown,USA,MA,Boston,wellesley
/company/mobisante,Mobisante,Company,mobile,4200000,6/5/2013,series-a,unknown,USA,WA,Seattle,redmond
/company/mobissimo,Mobissimo,Company,search,1000000,4/1/2004,angel,unknown,USA,CA,SF Bay,san francisco
/company/mobitrac,MOBITRAC,Company,software,8300000,4/27/2005,venture,acquired,USA,IL,Chicago,chicago
/company/mobitv,MobiTV,Company,other,70000000,7/1/2006,series-c+,unknown,USA,CA,SF Bay,emeryville
/company/mobitv,MobiTV,Company,other,15000000,8/1/2004,series-b,unknown,USA,CA,SF Bay,emeryville
/company/mobitv,MobiTV,Company,other,30000000,11/1/2006,series-c+,unknown,USA,CA,SF Bay,emeryville
/company/mobitv,MobiTV,Company,other,5000000,4/23/2008,series-c+,unknown,USA,CA,SF Bay,emeryville
/company/mobitv,MobiTV,Company,other,6300000,1/1/2003,series-a,unknown,USA,CA,SF Bay,emeryville
/company/mobius-microsystems,Mobius Microsystems,Company,hardware,10220000,12/10/2007,series-b,acquired,USA,CA,SF Bay,sunnyvale
/company/mobius-microsystems,Mobius Microsystems,Company,hardware,10000000,1/31/2006,series-a,acquired,USA,CA,SF Bay,sunnyvale
/company/mobius-power,Mobius Power,Company,hardware,4500000,6/29/2007,series-a,unknown,USA,NULL,SF Bay,fremont
/company/mobiveil,Mobiveil,Company,software,125000,3/5/2013,angel,unknown,USA,CA,SF Bay,milpitas
/company/mobivity,Mobivity,Company,mobile,10917805,6/20/2013,venture,unknown,USA,AZ,Phoenix,chandler
/company/mobixell,Mobixell Networks,Company,mobile,6000000,7/8/2008,series-a,unknown,USA,CA,SF Bay,san jose
/company/mobixell,Mobixell Networks,Company,mobile,8000000,9/7/2006,venture,unknown,USA,CA,SF Bay,san jose
/company/mobixell,Mobixell Networks,Company,mobile,10000000,12/13/2010,venture,unknown,USA,CA,SF Bay,san jose
/company/mobli,mobli,Company,web,4000000,10/25/2011,venture,unknown,USA,NY,New York,new york
/company/mobli,mobli,Company,web,22000000,9/19/2012,series-b,unknown,USA,NY,New York,new york
/company/moblyng,Moblyng,Company,games_video,500000,1/1/2007,angel,unknown,USA,CA,SF Bay,redwood city
/company/moblyng,Moblyng,Company,games_video,5700000,5/21/2008,series-b,unknown,USA,CA,SF Bay,redwood city
/company/moblyng,Moblyng,Company,games_video,1530000,3/28/2007,series-a,unknown,USA,CA,SF Bay,redwood city
/company/moblyng,Moblyng,Company,games_video,2650000,4/27/2010,series-c+,unknown,USA,CA,SF Bay,redwood city
/company/moblyng,Moblyng,Company,games_video,7500000,12/24/2010,venture,unknown,USA,CA,SF Bay,redwood city
/company/mobotap,MoboTap,Company,software,10000000,7/18/2011,series-a,unknown,USA,CA,SF Bay,san francisco
/company/mobpanel,MobPanel,Company,network_hosting,50000,9/9/2009,angel,unknown,USA,NV,Las Vegas,las vegas
/company/mobsoc-media,MobSoc Media,Company,software,3040000,7/2/2013,series-a,unknown,USA,CA,SF Bay,san francisco
/company/mocana,Mocana,Company,security,7000000,5/15/2008,series-b,unknown,USA,CA,SF Bay,san francisco
/company/mocana,Mocana,Company,security,25000000,8/23/2012,series-c+,unknown,USA,CA,SF Bay,san francisco
/company/mocapay,Mocapay,Company,software,3000000,9/16/2009,venture,unknown,USA,CO,Denver,denver
/company/mocapay,Mocapay,Company,software,3250000,7/12/2007,series-a,unknown,USA,CO,Denver,denver
/company/mocavo,Mocavo,Company,search,1000000,9/30/2011,venture,unknown,USA,CO,Denver,boulder
/company/mocavo,Mocavo,Company,search,4100000,5/16/2012,series-a,unknown,USA,CO,Denver,boulder
/company/mochila,Mochila,Company,software,8000000,1/2/2007,series-b,unknown,USA,NY,New York,new york
/company/mochila,Mochila,Company,software,1005120,12/3/2009,venture,unknown,USA,NY,New York,new york
/company/mochimedia,Mochi Media,Company,advertising,4000000,3/12/2008,series-a,acquired,USA,CA,SF Bay,san francisco
/company/mochimedia,Mochi Media,Company,advertising,10000000,6/18/2008,series-b,acquired,USA,CA,SF Bay,san francisco
/company/mocospace,MocoSpace,Company,games_video,3000000,8/27/2007,series-a,unknown,USA,MA,Boston,boston
/company/mocospace,MocoSpace,Company,games_video,3500000,9/23/2010,venture,unknown,USA,MA,Boston,boston
/company/mocospace,MocoSpace,Company,games_video,4000000,1/1/2008,series-b,unknown,USA,MA,Boston,boston
/company/moda-operandi,Moda Operandi,Company,ecommerce,10000000,6/27/2011,series-b,unknown,USA,NY,New York,new york
/company/moda-operandi,Moda Operandi,Company,ecommerce,36000000,6/9/2012,series-c+,unknown,USA,NY,New York,new york
/company/modcloth,ModCloth,Company,ecommerce,19800000,6/30/2010,series-b,unknown,USA,PA,Pittsburg,pittsburgh
/company/modcloth,ModCloth,Company,ecommerce,25000000,5/15/2012,venture,unknown,USA,PA,Pittsburg,pittsburgh
/company/modcloth,ModCloth,Company,ecommerce,25000000,6/12/2013,venture,unknown,USA,PA,Pittsburg,pittsburgh
/company/model-metrics,Model Metrics,Company,enterprise,2500000,10/28/2008,series-a,acquired,USA,IL,Chicago,chicago
/company/modelinia,Modelinia,Company,web,5000000,4/9/2008,series-a,unknown,USA,NY,New York,new york
/company/modenus,Modenus,Company,web,450000,8/16/2010,angel,unknown,USA,FL,Orlando,winter springs
/company/modera-co,Modera.co,Company,software,500000,6/1/2012,angel,unknown,USA,CA,Sacramento,sacramento
/company/modern-feed,Modern Feed,Company,games_video,3000000,4/1/2007,series-a,acquired,USA,CA,Los Angeles,los angeles
/company/modern-guild,Modern Guild,Company,education,500000,1/22/2013,angel,unknown,USA,NY,New York,new york
/company/modern-message,Modern Message,Company,web,300000,6/20/2013,angel,unknown,USA,TX,Dallas,dallas
/company/modern-message,Modern Message,Company,web,170000,5/22/2013,angel,unknown,USA,TX,Dallas,dallas
/company/moderna-therapeutics,Moderna Therapeutics,Company,biotech,40000000,12/6/2012,venture,unknown,USA,MA,Boston,cambridge
/company/modernizing-medicine,Modernizing Medicine,Company,NULL,12000000,12/5/2012,venture,unknown,USA,FL,Palm Beach,boca raton
/company/modewalk,ModeWalk,Company,ecommerce,1800000,1/25/2012,series-a,unknown,USA,CA,SF Bay,burlingame
/company/modiv-media,Modiv Media,Company,advertising,1200000,7/9/2009,series-b,acquired,USA,MA,Boston,quincy
/company/modiv-media,Modiv Media,Company,advertising,8000000,12/14/2007,series-a,acquired,USA,MA,Boston,quincy
/company/modloft,MODLOFT,Company,ecommerce,250000,1/1/2006,angel,unknown,USA,FL,Miami,north miami
/company/modo-labs,Modo Labs,Company,mobile,4000000,11/1/2011,venture,unknown,USA,MA,Boston,cambridge
/company/modular-robotics,Modular Robotics,Company,hardware,486906,4/12/2010,angel,unknown,USA,NULL,Denver,boulder
/company/modular-robotics,Modular Robotics,Company,hardware,3000000,7/23/2012,venture,unknown,USA,NULL,Denver,boulder
/company/modulus,Modulus,Company,software,20000,7/2/2012,angel,unknown,USA,OH,Cincinnati,cincinnati
/company/modulus-financial-engineering,Modulus Financial Engineering,Company,software,8450000,1/1/2012,venture,unknown,USA,AZ,Phoenix,scottsdale
/company/modulus-video,Modulus Video,Company,NULL,8500000,3/31/2004,series-a,acquired,USA,IL,Chicago,libertyville
/company/modus-ediscovery,Modus eDiscovery,Company,web,10000000,6/11/2013,series-a,unknown,USA,DC,Washington DC,washington
/company/moerae-matrix,Moerae Matrix,Company,biotech,5534612,1/10/2013,series-b,unknown,USA,NJ,Morristown,morristown
/company/mofuse,MoFuse,Company,mobile,100000,8/21/2008,angel,unknown,USA,RI,Providence,providence
/company/mofuse,MoFuse,Company,mobile,1200000,1/6/2011,venture,unknown,USA,RI,Providence,providence
/company/mofuse,MoFuse,Company,mobile,525000,8/21/2012,venture,unknown,USA,RI,Providence,providence
/company/mog,MOG,Company,web,1400000,1/1/2007,angel,acquired,USA,CA,SF Bay,berkeley
/company/mog,MOG,Company,web,1800000,3/1/2007,series-a,acquired,USA,CA,SF Bay,berkeley
/company/mog,MOG,Company,web,2800000,4/29/2008,series-a,acquired,USA,CA,SF Bay,berkeley
/company/mog,MOG,Company,web,1000000,6/15/2009,venture,acquired,USA,CA,SF Bay,berkeley
/company/mog,MOG,Company,web,5000000,8/27/2009,venture,acquired,USA,CA,SF Bay,berkeley
/company/mog,MOG,Company,web,9500000,2/26/2010,series-c+,acquired,USA,CA,SF Bay,berkeley
/company/mog,MOG,Company,web,3400000,5/4/2006,series-a,acquired,USA,CA,SF Bay,berkeley
/company/mogad,Mogad,Company,network_hosting,500000,8/1/2007,series-a,acquired,USA,CA,SF Bay,san francisco
/company/moglue,Moglue,Company,software,540000,12/10/2010,angel,unknown,USA,NY,New York,new york
/company/moglue,Moglue,Company,software,450000,3/1/2012,angel,unknown,USA,NY,New York,new york
/company/mogo-design,MOGO Design,Company,ecommerce,400000,10/30/2011,angel,unknown,USA,WA,Seattle,seattle
/company/mogotest,Mogotest,Company,other,12000,3/1/2010,angel,unknown,USA,MA,Boston,cambridge
/company/mogotix,MogoTix,Company,mobile,115000,8/2/2010,angel,unknown,USA,CA,SF Bay,san francisco
/company/mogreet,Mogreet,Company,mobile,2100000,8/1/2007,series-a,acquired,USA,CA,Venice,venice
/company/mogreet,Mogreet,Company,mobile,5000000,11/11/2008,series-b,acquired,USA,CA,Venice,venice
/company/mogreet,Mogreet,Company,mobile,2788210,2/24/2011,series-c+,acquired,USA,CA,Venice,venice
/company/mogreet,Mogreet,Company,mobile,4100000,4/4/2012,venture,acquired,USA,CA,Venice,venice
/company/mohchi,mohchi,Company,ecommerce,250000,10/8/2012,angel,unknown,USA,NY,New York,new york
/company/mojiva,Mojiva,Company,mobile,300000,1/1/2008,angel,unknown,USA,NY,New York,new york
/company/mojiva,Mojiva,Company,mobile,3000000,11/1/2008,series-a,unknown,USA,NY,New York,new york
/company/mojiva,Mojiva,Company,mobile,7000000,4/28/2010,series-b,unknown,USA,NY,New York,new york
/company/mojiva,Mojiva,Company,mobile,25000000,7/11/2011,venture,unknown,USA,NY,New York,new york
/company/mojiva,Mojiva,Company,mobile,7000000,11/13/2012,venture,unknown,USA,NY,New York,new york
/company/mojix,Mojix,Company,public_relations,50000000,8/17/2006,venture,unknown,USA,CA,Los Angeles,los angeles
/company/mojo-mobility,Mojo Mobility,Company,mobile,367500,12/16/2009,angel,unknown,USA,CA,SF Bay,sunnyvale
/company/mojo-mobility,Mojo Mobility,Company,mobile,3396360,8/21/2012,venture,unknown,USA,CA,SF Bay,sunnyvale
/company/mojo-motors,Mojo Motors,Company,web,3000000,5/8/2012,series-a,unknown,USA,NY,New York,new york
/company/mojo-motors,Mojo Motors,Company,web,1700000,2/1/2010,series-a,unknown,USA,NY,New York,new york
/company/mojo-motors,Mojo Motors,Company,web,1007640,3/21/2013,angel,unknown,USA,NY,New York,new york
/company/mojopages,MojoPages,Company,web,5000000,6/30/2009,series-a,unknown,USA,CA,San Diego,san diego
/company/moka5,moka5,Company,software,15000000,7/11/2007,series-b,unknown,USA,CA,SF Bay,redwood city
/company/moka5,moka5,Company,software,3000000,5/17/2006,venture,unknown,USA,CA,SF Bay,redwood city
/company/moka5,moka5,Company,software,20840710,4/23/2010,venture,unknown,USA,CA,SF Bay,redwood city
/company/mokafive,MokaFive,Company,network_hosting,15000000,1/1/2007,series-b,unknown,USA,CA,SF Bay,redwood city
/company/mokafive,MokaFive,Company,network_hosting,5000000,5/26/2009,other,unknown,USA,CA,SF Bay,redwood city
/company/mokafive,MokaFive,Company,network_hosting,21000000,4/2/2010,series-c+,unknown,USA,CA,SF Bay,redwood city
/company/mokimobility,MokiMobility,Company,software,2000000,4/3/2013,series-a,unknown,USA,UT,Salt Lake City,lehi
/company/mokimobility,MokiMobility,Company,software,2133946,4/10/2013,venture,unknown,USA,UT,Salt Lake City,lehi
/company/moksha8-pharmaceuticals,moksha8 Pharmaceuticals,Company,biotech,30000000,10/5/2010,series-c+,unknown,USA,PA,Philadelphia,wayne
/company/moksha8-pharmaceuticals,moksha8 Pharmaceuticals,Company,biotech,125000000,10/22/2012,venture,unknown,USA,PA,Philadelphia,wayne
/company/molecular-biometrics,Molecular Biometrics,Company,biotech,12500000,1/12/2010,series-b,unknown,USA,MA,Boston,norwood
/company/molecular-detection,Molecular Detection,Company,biotech,4700000,12/1/2009,series-c+,unknown,USA,PA,Philadelphia,wayne
/company/molecular-detection,Molecular Detection,Company,biotech,1500000,3/7/2012,venture,unknown,USA,PA,Philadelphia,wayne
/company/molecular-detection,Molecular Detection,Company,biotech,1900000,4/16/2012,series-b,unknown,USA,PA,Philadelphia,wayne
/company/molecular-imaging-research,Molecular Imaging,Company,biotech,7000000,5/9/2011,series-a,unknown,USA,MI,Detroit,ann arbor
/company/molecular-imaging-research,Molecular Imaging,Company,biotech,9900000,3/7/2012,series-a,unknown,USA,MI,Detroit,ann arbor
/company/molecular-imprints,Molecular Imprints,Company,NULL,17000000,9/21/2005,series-c+,unknown,USA,TX,Austin,austin
/company/molecular-templates,Molecular Templates,Company,biotech,25000000,5/3/2009,series-a,unknown,USA,TX,Austin,austin
/company/molecularmd,MolecularMD,Company,biotech,6000000,4/2/2012,series-b,unknown,USA,OR,Portland,portland
/company/molecularmd,MolecularMD,Company,biotech,2500000,5/20/2013,private-equity,unknown,USA,OR,Portland,portland
/company/moleculin,Moleculin,Company,biotech,1527465,4/24/2013,venture,unknown,USA,TX,Houston,houston
/company/moli,MOLI,Company,network_hosting,26000000,1/1/2007,series-a,unknown,USA,CT,Hartford,hartford
/company/moli,MOLI,Company,network_hosting,29600000,1/1/2008,series-b,unknown,USA,CT,Hartford,hartford
/company/mom-trusted,Mom Trusted,Company,NULL,1000000,6/8/2012,angel,unknown,USA,CA,SF Bay,menlo park
/company/momelan-technologies,MoMelan Technologies,Company,NULL,5000000,7/19/2011,venture,unknown,USA,MA,Boston,cambridge
/company/moment-me,Moment.me,Company,web,1500000,5/15/2012,series-a,unknown,USA,NY,New York,new york
/company/momentfeed,MomentFeed,Company,enterprise,1200000,7/11/2011,angel,unknown,USA,NULL,United States - Other,NULL
/company/momentfeed,MomentFeed,Company,enterprise,1800000,2/12/2013,series-a,unknown,USA,NULL,United States - Other,NULL
/company/momentum-dynamics-corp,Momentum Dynamics Corp,Company,cleantech,1005000,5/22/2013,venture,unknown,USA,PA,Philadelphia,malvern
/company/momo-networks,Momo Networks,Company,other,480000,12/31/2009,angel,unknown,USA,CA,SF Bay,campbell
/company/monetate,Monetate,Company,ecommerce,5100000,12/6/2010,series-a,unknown,USA,PA,Philadelphia,philadelphia
/company/monetate,Monetate,Company,ecommerce,600000,1/1/2008,angel,unknown,USA,PA,Philadelphia,philadelphia
/company/monetate,Monetate,Company,ecommerce,15000000,8/4/2011,series-b,unknown,USA,PA,Philadelphia,philadelphia
/company/monetate,Monetate,Company,ecommerce,15196677,2/6/2013,private-equity,unknown,USA,PA,Philadelphia,philadelphia
/company/moneydesktop,MoneyDesktop,Company,other,70000,4/30/2010,angel,unknown,USA,UT,Salt Lake City,provo
/company/moneydesktop,MoneyDesktop,Company,other,325000,4/30/2010,angel,unknown,USA,UT,Salt Lake City,provo
/company/moneydesktop,MoneyDesktop,Company,other,275000,7/30/2010,angel,unknown,USA,UT,Salt Lake City,provo
/company/moneydesktop,MoneyDesktop,Company,other,2000000,5/31/2011,series-a,unknown,USA,UT,Salt Lake City,provo
/company/moneyreef,MoneyReef,Company,mobile,650000,1/10/2012,angel,unknown,USA,UT,Salt Lake City,provo
/company/mongohq,MongoHQ,Company,NULL,417000,6/24/2011,angel,unknown,USA,CA,SF Bay,mountain view
/company/mongohq,MongoHQ,Company,NULL,6000000,10/19/2012,venture,unknown,USA,CA,SF Bay,mountain view
/company/monitor110,Monitor110,Company,web,11000000,11/1/2006,series-c+,closed,USA,NY,New York,new york
/company/monitor110,Monitor110,Company,web,9000000,NULL,venture,closed,USA,NY,New York,new york
/company/monitor110,Monitor110,Company,web,5000000,9/7/2006,series-b,closed,USA,NY,New York,new york
/company/monkeysee,Monkeysee,Company,games_video,1000000,1/1/2008,angel,unknown,USA,VA,Washington DC,great falls
/company/monogram,Monogram,Company,ecommerce,840000,8/31/2012,angel,unknown,USA,CA,SF Bay,mountain view
/company/monogram,Monogram,Company,ecommerce,400000,11/2/2012,angel,unknown,USA,CA,SF Bay,mountain view
/company/monsoon-commerce,Monsoon Commerce,Company,ecommerce,3049999,1/3/2013,venture,acquired,USA,CA,SF Bay,emeryville
/company/monster-offers,Monster Offers,Company,software,10000000,1/24/2011,venture,unknown,USA,CA,Bonsall,bonsall
/company/monstrous,Monstrous,Company,mobile,400000,12/21/2009,angel,unknown,USA,TX,Austin,austin
/company/montage-talent,Montage Talent,Company,software,3000000,12/14/2011,venture,unknown,USA,WI,Milwaukee,delafield
/company/montage-talent,Montage Talent,Company,software,4000000,1/15/2013,venture,unknown,USA,WI,Milwaukee,delafield
/company/montaj,MONTAJ,Company,mobile,40000,4/9/2013,angel,unknown,USA,NY,New York,new york
/company/montaj,MONTAJ,Company,mobile,350000,12/6/2012,angel,unknown,USA,NY,New York,new york
/company/montalvo-systems,Montalvo Systems,Company,semiconductor,26300000,3/24/2006,series-b,acquired,USA,CA,SF Bay,santa clara
/company/montavista,MontaVista Software,Company,software,21000000,12/5/2006,venture,acquired,USA,CA,SF Bay,santa clara
/company/monteris-medical,Monteris Medical,Company,biotech,8600000,7/7/2011,venture,unknown,USA,MN,Minneapolis,plymouth
/company/monteris-medical,Monteris Medical,Company,biotech,9000000,5/7/2012,venture,unknown,USA,MN,Minneapolis,plymouth
/company/monteris-medical,Monteris Medical,Company,biotech,7800000,1/7/2013,venture,unknown,USA,MN,Minneapolis,plymouth
/company/moobella,MooBella,Company,NULL,18000000,9/18/2009,series-a,unknown,USA,MA,Taunton,taunton
/company/moobella,MooBella,Company,NULL,9000000,11/19/2010,venture,unknown,USA,MA,Taunton,taunton
/company/moodlerooms,Moodlerooms,Company,web,450000,2/9/2010,angel,acquired,USA,MD,Baltimore,baltimore
/company/moogi,Moogi,Company,games_video,100000,1/1/2008,angel,unknown,USA,NY,New York,new york
/company/moonfrye,Moonfrye,Company,web,2500000,4/25/2013,series-a,unknown,USA,CA,Los Angeles,los angeles
